ticket_id,customer_id,order_id,category,priority,channel,created_at,resolved_at,resolution_type,gen_behavior
d1cb27b0-2764-4b9b-b3ae-a87d35398f04,1c3e4aa255e596013fc2b6dffc8041bd,577450b5-63ac-4e2d-b4bb-98ea58e35484,REFUND,medium,app,2026-04-29T00:00:00,2026-05-01T16:00:00,info_provided,fraud
4b031991-851f-465e-8eda-8d8f47f980f0,1c3e4aa255e596013fc2b6dffc8041bd,0e9014f0-e564-4b59-b718-b8416ff73e64,REFUND,high,app,2026-05-23T00:00:00,2026-05-25T08:00:00,refund_issued,fraud
b735f613-bd82-4e46-97b1-1c4fa1a5d877,2aa9325eab1676f4d62830f004d67a34,b3915307-cf99-4125-9b4a-b90ce0f3722f,CANCELLATION,low,email,2026-07-28T00:00:00,2026-07-28T12:00:00,escalated_to_human,existing
11ecff79-93ac-49ad-9c7f-4aed0547c9b8,30a8328a39c99665deea9fe8954e8339,0f21287c-32d8-4f5c-a4a9-f21b75b46c03,REFUND,medium,app,2026-05-13T00:00:00,2026-05-14T12:00:00,refund_issued,new
26c64f8a-a597-41cf-bfdb-e0131e16309e,71200e5ed443c22e1df3cfe1e053c07c,d5fb9536-6b41-47c7-aa82-21d7e1400a2f,ORDER_STATUS,high,chat,2026-07-10T00:00:00,2026-07-12T07:00:00,refund_issued,existing
810ef58f-db5f-4b0a-9fd1-f995439f9972,536dfadbe03a1508f0300502ddb0545f,d3215f6c-e85c-45f4-b11c-94271cb20160,REFUND,low,email,2026-07-11T00:00:00,2026-07-11T15:00:00,escalated_to_human,new
bb74ab97-329a-467d-b56f-9a00df4e4737,4cc24e44f98ce556d647948ae2d27cc9,6b81c6cd-bb52-4c24-8c5c-5fc0c1d659b5,SHIPPING_DELAY,medium,email,2026-06-28T00:00:00,2026-06-28T22:00:00,refund_issued,fraud
2a4b0374-b491-4bd0-a90a-4a9e848641a8,4cc24e44f98ce556d647948ae2d27cc9,de13c417-19f3-4cb9-b1c5-97026be452d7,DAMAGED_ITEM,medium,email,2026-06-30T00:00:00,2026-07-02T00:00:00,refund_issued,fraud
29eceab3-7e13-4999-b25d-68603abbbb6e,4cc24e44f98ce556d647948ae2d27cc9,897bca9a-f5cd-41fd-ab8e-5ccd373540e5,SHIPPING_DELAY,medium,app,2026-07-03T00:00:00,2026-07-03T16:00:00,auto_resolved,fraud
08366650-4626-45f2-bf83-9de1bb6b9fa4,4cc24e44f98ce556d647948ae2d27cc9,fc0ceac2-ee41-43fc-8c86-d35b50b6a8dd,FRAUD_REVIEW,high,app,2026-07-19T00:00:00,2026-07-19T09:00:00,escalated_to_human,fraud
8f5fa66e-d23d-4e00-a886-c1636e45b739,4cc24e44f98ce556d647948ae2d27cc9,3efae4ee-5469-4423-b0d2-0331cbfd2e13,ACCOUNT,high,chat,2026-07-25T00:00:00,2026-07-27T01:00:00,auto_resolved,fraud
3b24b8b1-76ea-43c2-a1d2-66754eab112d,e5d46317b6efaf96ecc28f78ac4ba3bc,bcceb7c0-a5e3-4fb4-89de-35cbbeaff96c,PAYMENT_ISSUE,high,chat,2026-06-29T00:00:00,2026-06-30T16:00:00,info_provided,churn_risk
77b9a390-5f4d-413e-b67e-3729ccf0c7d4,95b4b60a728bff942c8bd59a43effa33,3ac43b66-47f4-477a-80da-d1e9e6fe8410,REFUND,medium,email,2026-07-11T00:00:00,2026-07-13T00:00:00,auto_resolved,fraud
43e810ae-7d93-49c8-9731-1cd1054baedb,95b4b60a728bff942c8bd59a43effa33,85ef668d-7e29-42ae-a908-cafe3035425e,PAYMENT_ISSUE,high,app,2026-07-06T00:00:00,2026-07-06T06:00:00,auto_resolved,fraud
6dafacc8-7731-46e5-aa9c-a14b1cbcc7c8,95b4b60a728bff942c8bd59a43effa33,55a0f40d-50cd-449f-9d70-20c6a8db2933,PAYMENT_ISSUE,medium,app,2026-06-28T00:00:00,2026-06-28T21:00:00,auto_resolved,fraud
5c0bd317-2416-433f-a644-8b3f3517a246,95b4b60a728bff942c8bd59a43effa33,3a624933-e970-485a-b81d-cd93714bb262,DAMAGED_ITEM,high,email,2026-06-29T00:00:00,2026-07-01T10:00:00,info_provided,fraud
01c8c14a-b3b8-4944-a002-f471a47a28fe,95b4b60a728bff942c8bd59a43effa33,093f8007-f0d9-40a2-a6b8-b0f200e4b343,REFUND,low,email,2026-07-17T00:00:00,2026-07-19T17:00:00,refund_issued,fraud
b9e50b0a-c84f-4820-a29a-5c7d39c78cf5,23d79f5efab47bee80aee4e351829b74,4131eadd-7e08-4a46-8fd6-5026522c8710,DAMAGED_ITEM,high,app,2026-07-15T00:00:00,2026-07-16T15:00:00,escalated_to_human,new
3b6d85ab-a849-4701-b55c-393db97f6e97,97d007095d1f9c6c5dbb15c3c1aecf5d,7bdd9c9d-c71b-4c10-b715-5c76dbeaaf5a,ACCOUNT,low,email,2026-06-29T00:00:00,2026-06-29T18:00:00,escalated_to_human,churn_risk
07616be4-8157-4109-bbfb-1c67b8e95ff9,6ac6902b78ed854e42f75c8e25234e8c,db479aa0-2f85-4aad-9652-ad5db91aeecf,DAMAGED_ITEM,low,email,2026-07-18T00:00:00,2026-07-19T13:00:00,escalated_to_human,existing
ec76e394-862c-4c98-91a5-f8450e571946,67fcfe4915b93624867d350b8191ff7b,49de151d-22e4-4584-9ca7-80f08fdb37ff,SHIPPING_DELAY,high,app,2026-07-18T00:00:00,2026-07-20T02:00:00,refund_issued,existing
089f5205-d02c-42e3-a6fe-0efd56058975,fa2b68fd80b323901db1473bb98ad68f,6986d287-8195-4d38-98a1-a5f63cc044a1,SHIPPING_DELAY,high,app,2026-07-03T00:00:00,2026-07-03T11:00:00,auto_resolved,existing
4ca2580d-16ce-4768-a145-47647966eb9e,661bcc412eb64f26a12a5c0c46cbb449,3a57b6bc-1728-429a-bbba-b5735804517d,SHIPPING_DELAY,medium,email,2026-07-02T00:00:00,2026-07-04T17:00:00,refund_issued,new
d2e62ae0-f1a5-4cb9-ad0a-7e394f185ba1,ee301c76bd2b939da9740c6f5eb280c6,c5fae2df-ca3c-4fd8-9905-d50970d28877,CANCELLATION,high,chat,2026-07-05T00:00:00,2026-07-06T23:00:00,refund_issued,new
23a521f4-edb3-4fe8-8f2f-49c996e0efa6,6cc5f19513662ec401e8ebbbe399ed06,fe88d4e4-9c5a-4adc-95c6-d708e71daee5,DAMAGED_ITEM,low,app,2026-07-07T00:00:00,2026-07-09T22:00:00,auto_resolved,existing
f5a735b7-6bae-40f0-ae03-ab8c8b61118a,8f601c7d9263ca954656792b02517b3b,774ac5c2-d18c-4114-9461-55e7ec728da5,REFUND,low,email,2023-03-26T00:00:00,2023-03-26T04:00:00,refund_issued,churn_risk
9bc31e1a-fc80-4574-9bde-0be9a86de9e5,912a41ed4b2200e0ac7b5ea1ef1c433b,a9c16eed-03e7-4a00-871b-1a41b798521a,ORDER_STATUS,high,chat,2026-05-26T00:00:00,2026-05-28T14:00:00,refund_issued,existing
0577dc6f-5bec-4ba8-b953-f1a7f410620a,63df651d5e8adb6a0e4baeb66a0eea37,db041065-0c7c-43a7-9da7-84a381a2e664,DAMAGED_ITEM,high,app,2026-06-25T00:00:00,2026-06-26T08:00:00,info_provided,existing
61b48567-d9fe-4a23-be18-ab685bb423b7,0fa3dfc9b8012e55a6e11db4d8a82c4b,762b31b0-a0f8-46cf-8aea-ad556cd803c8,PAYMENT_ISSUE,low,chat,2026-04-22T00:00:00,2026-04-22T18:00:00,refund_issued,existing
6f058d33-8c1c-490b-b10b-3c6f5e6d1a9b,374026021639ada6e97c12b31a997a64,f57b68e4-4a8e-4711-ac96-8b181e55f18a,ORDER_STATUS,low,app,2026-07-12T00:00:00,2026-07-12T17:00:00,auto_resolved,new
703d20ed-435a-44b0-8c61-4ccc476abb38,c29bc878f4400d62f9d33ddd8d13236b,ac2892ae-2720-45e4-9028-bc1fb89d5286,ORDER_STATUS,medium,chat,2026-06-26T00:00:00,2026-06-26T07:00:00,escalated_to_human,existing
b182eb65-fa64-4f77-8729-1c406d7894da,32fb60e2ce6a1f62eeccbc2d33046072,888698d1-d7f4-4a52-b407-2f19cac0b9ad,PAYMENT_ISSUE,low,app,2026-07-19T00:00:00,2026-07-20T17:00:00,escalated_to_human,existing
58617ee1-8193-4c3a-ab5a-2ff4e4246eea,3fc63a1cff1beeaf62fff26f695de143,1a418276-cf83-42ac-a1fc-7a7f53311ac0,ORDER_STATUS,low,email,2026-07-18T00:00:00,2026-07-19T20:00:00,auto_resolved,new
14a13369-2fb9-4cf3-af9a-8c5d161db13c,3fc63a1cff1beeaf62fff26f695de143,bbebc28a-7f8a-40a6-a362-271a32133b5d,DAMAGED_ITEM,medium,app,2026-07-07T00:00:00,2026-07-07T17:00:00,escalated_to_human,new
18d5168e-f47c-4e47-a424-3792faf7228f,1145616de76e14f4e7fd5452c2be149c,4a71d776-5165-455c-a92d-580378a2e842,ORDER_STATUS,low,email,2026-07-07T00:00:00,2026-07-07T06:00:00,auto_resolved,fraud
6f16e1df-2a80-4cc7-acb5-e9036d5bcde9,1145616de76e14f4e7fd5452c2be149c,ff3467bf-51c3-409a-8737-2c909a2b9be6,REFUND,low,chat,2026-07-05T00:00:00,2026-07-05T15:00:00,refund_issued,fraud
6c9f4cc0-697e-492b-8b46-8bd93eb0777a,1145616de76e14f4e7fd5452c2be149c,1cb63d43-8203-4c88-9253-b77654d4dfc6,ORDER_STATUS,medium,app,2026-06-28T00:00:00,2026-06-29T04:00:00,auto_resolved,fraud
1a2fbcb6-d17a-4bde-9883-c064adbe2b60,1145616de76e14f4e7fd5452c2be149c,8aadd287-101a-4e86-9452-a2185d30d658,ACCOUNT,high,email,2026-07-11T00:00:00,2026-07-12T12:00:00,info_provided,fraud
11e0996b-4d56-4392-9522-64ecc9be2023,1145616de76e14f4e7fd5452c2be149c,d27f6762-f996-4e4c-86f8-8f5eeb7d0d16,ACCOUNT,high,app,2026-07-25T00:00:00,2026-07-27T09:00:00,info_provided,fraud
d3500d10-dc15-4073-8171-9737a78ec3d4,1145616de76e14f4e7fd5452c2be149c,76b17847-3c04-4ce7-8454-5d66c9d88417,PAYMENT_ISSUE,medium,app,2026-07-05T00:00:00,2026-07-05T11:00:00,auto_resolved,fraud
e4fedb89-d2a9-4e51-aae1-ad1597b6882d,1145616de76e14f4e7fd5452c2be149c,4e609c18-024f-414a-8128-423213281e84,DAMAGED_ITEM,high,app,2026-07-09T00:00:00,2026-07-11T03:00:00,escalated_to_human,fraud
deafaf61-efe0-4bbf-acc1-767cdfdf6c32,1145616de76e14f4e7fd5452c2be149c,7ee1d10d-2db1-4034-bbff-1ad48256a6a3,REFUND,high,app,2026-07-23T00:00:00,2026-07-24T05:00:00,auto_resolved,fraud
d83a33a9-4b99-41a3-9dd4-5e2f31a091dc,1145616de76e14f4e7fd5452c2be149c,a871e742-79d3-4c4e-b2c8-e1c1f2b547e5,FRAUD_REVIEW,high,app,2026-07-12T00:00:00,2026-07-14T17:00:00,escalated_to_human,fraud
967ae593-8dfc-4bcf-a76f-26435e0bdbca,1145616de76e14f4e7fd5452c2be149c,05ad8130-3e99-47d0-85a3-55c338fe8d0d,CANCELLATION,medium,app,2026-06-29T00:00:00,2026-06-30T14:00:00,refund_issued,fraud
41a58fa4-b83c-4d50-ab81-eca2a170ac3d,1145616de76e14f4e7fd5452c2be149c,bf9b5651-b2ae-4fed-99d2-d37a95d134f4,DAMAGED_ITEM,medium,chat,2026-07-16T00:00:00,2026-07-17T00:00:00,refund_issued,fraud
aed63ab8-cdbd-4f16-92c3-f10de7e2c306,1145616de76e14f4e7fd5452c2be149c,082000d6-1ce2-44c6-b0f1-3f46e75c4c27,PAYMENT_ISSUE,low,email,2026-07-13T00:00:00,2026-07-14T19:00:00,auto_resolved,fraud
8013e87b-bab7-4e45-86b6-8933a861cd1d,35e8b4c2a64acb75f3bf063d82a8478b,33f70eeb-962e-4e55-8e8e-ae846621adcb,SHIPPING_DELAY,high,app,2026-07-02T00:00:00,2026-07-02T15:00:00,refund_issued,new
499f50da-2908-4613-afc5-3927c85b6208,0890bfbe7e7ce34f5ead1f48e41e5772,beb18d89-02a6-4c06-adb3-27cc95336f91,REFUND,low,email,2026-03-07T00:00:00,2026-03-09T10:00:00,refund_issued,existing
8160b650-6e24-42b4-957e-410bbd223c33,cc117a146f6e56e036afcedbd420c0e6,725d9355-dd78-42a9-bd8b-1c228383f588,DAMAGED_ITEM,low,email,2026-07-04T00:00:00,2026-07-04T12:00:00,escalated_to_human,existing
9a5e5370-28b8-49c6-a553-0741e95f01f7,cc117a146f6e56e036afcedbd420c0e6,30f35148-0210-498e-922a-daeeed1c84c3,ORDER_STATUS,high,app,2026-07-05T00:00:00,2026-07-07T20:00:00,escalated_to_human,existing
90ff6907-bb4e-4c8b-afe8-b4e460a5cd1d,cc117a146f6e56e036afcedbd420c0e6,3f1b7ac5-a8a7-43af-8951-b665aab3b0a2,PAYMENT_ISSUE,high,email,2026-07-12T00:00:00,2026-07-12T02:00:00,escalated_to_human,existing
eba95d7f-a9ff-41fe-873a-d24fdff7f804,860251114960c25499acca49949b1f12,4ec2206e-e46b-4e97-aefc-52978bd43edb,PAYMENT_ISSUE,high,email,2026-07-16T00:00:00,2026-07-18T01:00:00,info_provided,existing
8a486a71-735a-4e0a-a232-6117a2f475e9,0beec065ce2d16d3a8dbb22b87cf4c43,2f07a9ef-10d3-48b1-a794-ca554eae820b,REFUND,high,app,2026-07-13T00:00:00,2026-07-15T14:00:00,info_provided,new
5a1be2a2-3f71-4a79-a5b8-0f0177c07d8f,0e58d0234d25ec72a22396e55e223959,90b4db17-6f3e-4676-954b-37d9061679df,REFUND,medium,app,2026-05-14T00:00:00,2026-05-16T13:00:00,auto_resolved,churn_risk
ed5927e1-a804-40f8-b590-b77e0a0c7e51,527c6fbbe85cdf78ff1645e0a71e266f,702df48e-345e-4b10-bacd-faf83617fe68,ACCOUNT,medium,app,2026-06-22T00:00:00,2026-06-22T08:00:00,escalated_to_human,churn_risk
0d5f18d9-349f-40ed-bcdc-e3ff14f62039,89e3027de49c3012858cfeb7f5a34f59,01d288a9-c73c-4857-aa48-031360533f14,SHIPPING_DELAY,medium,app,2026-06-30T00:00:00,2026-07-02T01:00:00,auto_resolved,new
254db6fd-8c5e-4c1e-9e0b-77076c9dd913,89e3027de49c3012858cfeb7f5a34f59,dcb6bf56-e1ef-465a-8662-06bdbe0f2e10,ACCOUNT,medium,app,2026-07-15T00:00:00,2026-07-15T08:00:00,escalated_to_human,new
05dfa377-0e76-4b8c-ac59-6d7bf81cea48,89e3027de49c3012858cfeb7f5a34f59,7458d841-6be4-4dda-8d89-d98640df96e2,DAMAGED_ITEM,medium,app,2026-07-31T00:00:00,2026-07-31T18:00:00,auto_resolved,new
5334a4ae-b014-479a-a5e0-881b21d4ea0e,89e3027de49c3012858cfeb7f5a34f59,f3de157a-5223-4e3a-9b5d-19f4b1edd809,CANCELLATION,medium,app,2026-07-18T00:00:00,2026-07-20T22:00:00,escalated_to_human,new
cecc4dcc-e30f-4e57-a22a-34c5a593bbf4,89e3027de49c3012858cfeb7f5a34f59,b35731d6-41e7-4191-9542-72686287b2bd,DAMAGED_ITEM,medium,chat,2026-07-06T00:00:00,2026-07-08T18:00:00,escalated_to_human,new
51c63459-ae76-4443-bc29-84bc2c8077fc,89e3027de49c3012858cfeb7f5a34f59,6d5120d1-a662-4771-8148-6a42316e4586,SHIPPING_DELAY,low,app,2026-07-19T00:00:00,2026-07-20T11:00:00,auto_resolved,new
3c0a4290-bcd1-4a3d-9b34-d370e632764c,1a39704fa1459528597c7e52f99e39d4,44510945-a4d1-4c92-80a0-c8e903896c5f,SHIPPING_DELAY,medium,email,2026-04-18T00:00:00,2026-04-20T12:00:00,auto_resolved,existing
18ede078-e594-4e15-a766-62a017a79fc9,51123d30e274aeedc27ae7f4d1abed14,0c925d74-780f-43f2-82ed-1b5ad3b6d713,SHIPPING_DELAY,low,email,2026-06-01T00:00:00,2026-06-01T15:00:00,info_provided,existing
0aeb4e6a-5798-4fb1-a64f-c33c89009aa8,b99ad02f5d0dce8edaed40e36fd4d71e,8bf56166-1bfe-40c6-b6d1-c9a3fd184a71,ACCOUNT,medium,email,2026-06-04T00:00:00,2026-06-05T20:00:00,escalated_to_human,existing
1499428f-02dd-484e-8235-7414ad4c5754,f102240598836332442c455abbcecfbc,9821f93f-9cd7-4173-9fb0-3877d73c9eb8,DAMAGED_ITEM,high,chat,2026-06-21T00:00:00,2026-06-21T04:00:00,escalated_to_human,existing
c9b81a88-2551-469c-91f7-c7f67b823a66,b9fe8c4b5fbad9389aa5f425561a2786,a48fe450-9e94-4b01-a367-0144df12c8b4,SHIPPING_DELAY,medium,chat,2026-07-12T00:00:00,2026-07-14T12:00:00,escalated_to_human,new
eac2d863-1e6d-4bbe-b90b-59cbdfb5cd8a,d5b838b5c341f1957cea18610d054ac6,166fe7c7-2165-493e-b22a-03e7ab0b8c8d,REFUND,medium,email,2026-07-09T00:00:00,2026-07-09T17:00:00,info_provided,existing
0308d3ea-c3e4-49f8-b309-1f244ad9b804,d5b838b5c341f1957cea18610d054ac6,7218c356-1586-44fe-a04d-885150b35372,CANCELLATION,high,app,2026-07-18T00:00:00,2026-07-20T18:00:00,info_provided,existing
284ee219-5eb3-47dd-a78e-c84b97198eae,01daeb09de8f07882ccd4319ffbc4693,aa07b9fa-26d1-4e4c-99dc-63006a3eb083,PAYMENT_ISSUE,high,chat,2026-07-22T00:00:00,2026-07-22T11:00:00,escalated_to_human,existing
50b801d4-be19-4090-b718-ade4923faea4,4cbdc0f2029c78a012c400623a82e55f,0e933b64-aca7-4e77-9e81-d5d38910bea9,PAYMENT_ISSUE,medium,chat,2026-06-29T00:00:00,2026-07-01T08:00:00,refund_issued,fraud
79617707-738b-489d-986d-5840de10e47e,4cbdc0f2029c78a012c400623a82e55f,25c8fa68-1afb-4532-b04a-b33203d5728f,ORDER_STATUS,low,app,2026-07-19T00:00:00,2026-07-19T19:00:00,refund_issued,fraud
9efee121-60e5-4b43-90b6-6457b1e4d251,4cbdc0f2029c78a012c400623a82e55f,ca67c605-0a73-4c41-b380-724d901f0c16,FRAUD_REVIEW,high,app,2026-07-10T00:00:00,2026-07-11T20:00:00,escalated_to_human,fraud
834ec443-57d1-4b74-9d99-073e095b0481,4cbdc0f2029c78a012c400623a82e55f,4fe08895-6171-4bef-b78f-f684705009f1,SHIPPING_DELAY,high,app,2026-07-13T00:00:00,2026-07-14T04:00:00,escalated_to_human,fraud
d8e61680-0ea8-48c5-a18e-a68f5e879b6f,4cbdc0f2029c78a012c400623a82e55f,4b6f69c8-cb57-4699-a4b1-af7291064c6e,PAYMENT_ISSUE,medium,app,2026-07-17T00:00:00,2026-07-17T05:00:00,auto_resolved,fraud
577a0e99-eb3c-44e6-bbf9-c1256a1780be,4cbdc0f2029c78a012c400623a82e55f,c178de22-19d6-4d96-83ca-06012b478f8a,ORDER_STATUS,low,chat,2026-07-09T00:00:00,2026-07-11T14:00:00,auto_resolved,fraud
b2734d0f-6e8b-49ab-9d3c-69253e49f6ed,4cbdc0f2029c78a012c400623a82e55f,33451296-de71-4dfa-b310-32435679ea6b,ORDER_STATUS,high,app,2026-07-12T00:00:00,2026-07-12T02:00:00,refund_issued,fraud
7b406235-e03b-4218-81ce-c56139ad8825,4cbdc0f2029c78a012c400623a82e55f,66b0bcbe-331c-4a6a-8217-491d53fb6735,REFUND,high,chat,2026-06-25T00:00:00,2026-06-25T13:00:00,escalated_to_human,fraud
da0e9aef-6085-4b07-b126-84cedc24218c,4cbdc0f2029c78a012c400623a82e55f,255a13ee-ef38-4a2f-837d-c515b5e44ca3,FRAUD_REVIEW,high,chat,2026-07-14T00:00:00,2026-07-14T04:00:00,escalated_to_human,fraud
cbb11598-b33c-42f7-9d66-02557d42d13d,ed5b0d9aa093cc966424056ec8c10c4c,f27d0db3-4c1b-436e-8724-aa18468aae1f,ACCOUNT,low,chat,2026-06-23T00:00:00,2026-06-23T07:00:00,auto_resolved,existing
afb8c549-32e6-4d21-8897-aeb98c1aa08f,c4727b31f6dae15654a8a097c91abe75,649e5701-1bfc-4935-8b9b-87f91d2cfd27,SHIPPING_DELAY,low,email,2026-07-20T00:00:00,2026-07-20T01:00:00,auto_resolved,new
cf423c1a-748d-4903-82ff-da6ea3b64774,08995ff3d56d1423655c3b21cebe06bd,18ee1cf7-aced-4ad0-94f8-37851c363615,REFUND,high,chat,2026-07-08T00:00:00,2026-07-09T03:00:00,refund_issued,existing
a31cceb8-d4c7-4517-933f-9fcb851f2660,08995ff3d56d1423655c3b21cebe06bd,ebda5f77-6e65-4662-8713-172857f4ba38,SHIPPING_DELAY,medium,email,2026-06-27T00:00:00,2026-06-27T14:00:00,escalated_to_human,existing
44c1509d-b2d3-442b-a9a2-b29bc07994f0,08995ff3d56d1423655c3b21cebe06bd,c4f8b0fc-fa3f-4ff3-b3af-7caaf5302e06,ORDER_STATUS,medium,chat,2026-07-14T00:00:00,2026-07-16T07:00:00,refund_issued,existing
7f5b6ded-1136-411a-9098-09ca30a34464,08995ff3d56d1423655c3b21cebe06bd,31d27e4b-015b-42bf-b0ac-685b93ca4164,SHIPPING_DELAY,medium,email,2026-06-24T00:00:00,2026-06-24T08:00:00,escalated_to_human,existing
cb187532-34ba-4dad-8090-04fe8e5e9c36,08995ff3d56d1423655c3b21cebe06bd,668bdbe4-ef6c-4f2e-8344-963af08a0819,CANCELLATION,high,chat,2026-07-09T00:00:00,2026-07-09T22:00:00,info_provided,existing
2e35353d-2d70-41be-a084-4d348682971f,470a8f2e1dc7b277e4625f23039c6f84,6a3e54b5-c795-49a5-89e6-61d19b5a633d,SHIPPING_DELAY,medium,chat,2026-07-17T00:00:00,2026-07-19T02:00:00,refund_issued,existing
1979b356-717c-4e3e-8a5b-3c167179ef21,e1a5b21153987479299c92d5c8b1ee1a,bd3882a1-2411-495f-8781-74da141a8fda,DAMAGED_ITEM,medium,app,2026-07-07T00:00:00,2026-07-07T23:00:00,escalated_to_human,existing
933dcfc8-960b-4ca2-b5b7-5a96201c053f,324b9a2e37fc2ab928a842b9429c46ea,07f36952-76e5-4ded-969f-7fd415a5494e,SHIPPING_DELAY,low,email,2026-07-04T00:00:00,2026-07-06T10:00:00,escalated_to_human,existing
524a9179-742e-4989-85fb-bb03e49dde98,324b9a2e37fc2ab928a842b9429c46ea,8f394ae5-1971-48bd-b2ce-2e07fa50ae4d,CANCELLATION,low,chat,2026-07-04T00:00:00,2026-07-06T15:00:00,refund_issued,existing
57dd58ea-3021-4a88-8d66-00b2fcab854d,4e65032f1f574189fb793bac5a867bbc,44ffc951-be23-48b7-a3b5-2fa7d8558815,SHIPPING_DELAY,medium,email,2026-07-17T00:00:00,2026-07-17T08:00:00,info_provided,new
4b53b2de-05a8-4a39-a811-2240ff3bd00e,0062adafa3846d9f372d8f1bde591b24,ba21fc1f-be16-4804-90b2-cc675612320a,CANCELLATION,medium,app,2026-06-22T00:00:00,2026-06-22T19:00:00,info_provided,fraud
20b963cd-02b0-40d8-919f-0c6b7081b405,0062adafa3846d9f372d8f1bde591b24,5276b85e-f642-4893-a8ea-a05f5e0a6997,REFUND,low,email,2026-07-10T00:00:00,2026-07-12T18:00:00,refund_issued,fraud
6b083b2e-fce9-4875-81ae-d2208225c93e,fe78f9a2d0726d03ff9fc4307d3fa5df,cdd96a2e-e2ba-47f0-b77c-a31643a7ed7a,REFUND,medium,chat,2026-07-24T00:00:00,2026-07-24T17:00:00,auto_resolved,fraud
49fbfa45-3c61-43f0-bf58-95d761ce7506,fe78f9a2d0726d03ff9fc4307d3fa5df,a220acba-fa44-41a9-acc3-e0e00400b0ce,REFUND,low,chat,2026-07-05T00:00:00,2026-07-06T11:00:00,refund_issued,fraud
38469927-675b-4798-9c09-300268213bb6,8dfbc9064378d19ac99a21ac353072d7,e5a70b7a-8e13-4422-8499-32154eb6d24d,REFUND,medium,email,2026-07-09T00:00:00,2026-07-11T05:00:00,refund_issued,new
0d475220-7f5e-495c-9493-18cfa88b9142,8dfbc9064378d19ac99a21ac353072d7,dcafecd9-d19d-4b81-a914-23713f0de26a,REFUND,low,chat,2026-07-04T00:00:00,2026-07-05T03:00:00,escalated_to_human,new
c65cb87a-537e-4ae1-a5af-f6e969f63610,1c68b10c39678b2f8a7354ae67c44ef3,5f61fda4-5a6b-4b30-9a0a-ae2a2929c84f,REFUND,low,app,2026-07-27T00:00:00,2026-07-28T12:00:00,refund_issued,new
e6305254-9b02-48c3-8744-4a07e26fdbce,1bb02eb35385950b5dace2632164426c,2b117956-e910-423c-9d0a-ac436a6d3ac7,SHIPPING_DELAY,medium,app,2026-06-14T00:00:00,2026-06-14T13:00:00,escalated_to_human,existing
0f8ce280-b9ab-4fae-bd14-8599ac27ae63,77a63731fc358f68a5ce26211fc340a8,90938449-32f6-418a-9be2-22e06cdf348e,ORDER_STATUS,medium,app,2026-07-14T00:00:00,2026-07-15T05:00:00,info_provided,new
6bbffea8-38a8-438c-88e9-64073b7e10b8,77a63731fc358f68a5ce26211fc340a8,5c172a95-c8b8-4e48-8da5-b65af04a4270,SHIPPING_DELAY,high,email,2026-07-17T00:00:00,2026-07-18T09:00:00,escalated_to_human,new
55b10174-d474-48de-9bb1-8099f6047bec,77a63731fc358f68a5ce26211fc340a8,6e36a954-3477-439a-ad12-cc9b2d88157f,CANCELLATION,low,email,2026-07-17T00:00:00,2026-07-17T20:00:00,refund_issued,new
bda4a186-642b-4101-961a-a44a0cc52909,bdf7458b78fc3a9cc62e71cb779d0452,8df65e35-36dd-425a-a347-e99ac9095c3c,SHIPPING_DELAY,low,email,2026-07-02T00:00:00,2026-07-02T08:00:00,info_provided,new
4c78fcfa-c147-4af4-a80d-cdd41568cef3,acd9aa54ba1fb6d537ea8bb1bd65eed2,6cc0151b-c005-414d-95d5-02d2396c9ddc,SHIPPING_DELAY,low,app,2026-07-09T00:00:00,2026-07-11T17:00:00,info_provided,new
811cb43e-108c-4021-a779-56901876bd5d,04a710ba27c70647fb2a4ffc6fe48e43,5b52185b-ae56-4d10-8cc4-7c335b9a05f8,ACCOUNT,low,email,2026-07-22T00:00:00,2026-07-24T11:00:00,info_provided,new
d7c5f455-31b4-440a-bd4e-35abec4ba023,6c3974f2a296fbcb0aa071279dbf6f24,0cf36fa8-186f-4bba-bf6f-d893c0aebfa4,CANCELLATION,medium,app,2026-07-08T00:00:00,2026-07-08T11:00:00,refund_issued,new
bbf87af5-a089-4341-b335-1d1a23ff4eb6,42398dee8f2098eec5579129cc1a6f5e,b83e2ce3-8c42-4638-9f4a-623f8f4b7bba,ACCOUNT,medium,app,2026-07-08T00:00:00,2026-07-09T19:00:00,refund_issued,existing
aade77f4-61d1-43d8-9a7a-1704d29dfce1,42398dee8f2098eec5579129cc1a6f5e,d038eda0-0717-47b1-988a-b82d6c14d14e,SHIPPING_DELAY,low,app,2026-07-03T00:00:00,2026-07-05T07:00:00,refund_issued,existing
4ad6f672-889b-491f-b84c-7bc6babf4604,42398dee8f2098eec5579129cc1a6f5e,b1088b1e-7bc1-46ac-8f11-a542ff677fae,SHIPPING_DELAY,low,chat,2026-07-06T00:00:00,2026-07-08T23:00:00,info_provided,existing
f85418de-fbc4-45a6-bd51-149036d5a9d3,bb6ffa5f9b68665f0cb238ea298092a3,0923c3cb-b2de-424a-9086-6bfe4bb8848f,REFUND,low,email,2025-08-10T00:00:00,2025-08-11T18:00:00,escalated_to_human,new
e43278c0-9ba7-4429-8eb0-8905c7f21363,fffbf87b7a1a6fa8b03f081c5f51a201,ee7948de-3295-452a-afa1-7a45f60260c5,REFUND,medium,app,2026-06-18T00:00:00,2026-06-21T00:00:00,info_provided,existing
