payment_id,order_id,method,amount,status,billing_country
f08eb28f-4e7c-46ce-8f9b-5172db41da5c,b1c1be03-77c6-4dc3-be9b-36a62133a7d3,debit_card,199.27,completed,GB
a3b3ee2a-c008-4d39-ba6d-acb8152618e3,d9f58960-113e-4a7f-8c1b-9a932b979690,paypal,560.13,completed,GB
ec163358-da01-43e6-bc2e-de91820413e5,6fcf4a7f-261a-4302-84bb-69e5ac26c5f8,debit_card,301.22,completed,DE
c3ab5606-ec98-47fa-8829-0b6f977fb548,bef57beb-fed8-43d9-b98c-c78107c3eb38,paypal,1060.48,completed,IN
514439ff-a583-468e-be09-ec1958d12a6a,5888067e-8eee-46d9-84db-b696461faf9d,paypal,935.34,completed,DE
e6ead8a8-8a32-446b-8814-a005f2660074,283287a0-1efc-44e0-82f9-9c699c24e4bc,wallet,986.6,completed,GB
c3470284-8105-4e0f-9d9d-e66189fd3ac7,4dd82d49-3afc-4f09-a0a6-8944db1b70d0,wallet,265.36,completed,GB
504fca32-c978-4a1c-a1b7-34ce92e53b17,4d72b1f2-9e5a-4683-ab62-707c2f8f9c20,credit_card,621.85,completed,NG
cd1035c5-4f27-435e-a776-dfc2e17fa782,eaf76279-2e5c-44c6-9f96-c68ee08b5dc3,debit_card,120.45,completed,BR
3779dc00-9d9e-4546-a361-521904c40770,0e9014f0-e564-4b59-b718-b8416ff73e64,paypal,283.52,failed,DE
609794eb-72a1-4ddb-9215-1a72ed9ee2e3,a9630d26-7a24-4d96-bb20-d030ed7674f0,wallet,537.41,completed,IN
ceda78c7-287f-4519-a33d-258189374d6b,653e6dad-76d4-459d-acb2-e1948ccbfa84,debit_card,785.29,completed,GB
1f30a52a-c632-452a-886f-eafb16ac8808,efb2989d-358c-4d09-be10-66c0add18fe3,credit_card,68.88,completed,IN
19878956-f970-46d4-b00a-fabd3176938e,a248beae-fc21-4096-9545-63d3749caa9c,credit_card,115.9,completed,US
bf29bf41-1f66-47d7-8c9a-fde72d0947af,df683792-cc7c-4b05-89cb-e6dc71fbdc83,wallet,348.04,completed,DE
86c96e36-28d1-4ab6-85f3-8d3208c38635,090b0652-0424-4646-bf9d-ea8e568c71cd,paypal,1429.75,completed,BR
67b247b9-8db5-4a5f-8714-d06c5173a7fc,716ab74d-d808-4a3f-a41b-fb521ffa92b4,wallet,534.98,completed,DE
c0ec3226-1c2c-437a-bdac-38d0bcb87d62,6f7306ba-733c-4d65-b67c-cfa6124a3a12,wallet,305.26,completed,NG
bc8eb1bd-9487-4b46-a006-d2f3f74071db,6d13a50b-cd5d-41ca-9b6b-c14469fe04b2,paypal,130.28,completed,IN
f58e9b89-b6c5-4082-8566-bd60b18b98fe,00018d9f-2eaa-4fda-aa82-4ad26b7abb4f,credit_card,121.37,completed,NG
cee88824-fabd-4636-bb9c-f414210e5375,eafd9b73-6f0e-400e-8c18-6d57b0b91478,debit_card,292.37,completed,GB
c021c614-0d85-49d6-a964-9b1534bc1752,1d183c26-3b33-40af-8f99-ba60eba9ca51,wallet,224.91,completed,IN
c3ebfd59-5aa3-4f24-97b0-afe8699e8245,691a6a71-3aee-44e4-b67f-debad7f7f90e,wallet,142.15,completed,BR
36cc9e10-68db-4584-901f-030c3e334de8,7307af5d-fbe8-4ec9-9f9c-8c7297990155,debit_card,672.64,completed,NG
1c21acd2-eb9a-4a0b-90d7-0cfa2b2885e3,f3f24ef5-62f9-4cb4-adc8-c2654bfedc19,debit_card,639.27,completed,IN
b2ea6714-0190-440b-bc7c-557435b61624,f3eea41e-45bb-43c5-b4d9-1f32e545aa42,credit_card,228.41,completed,BR
371ea6c7-be9f-4a14-b36f-963f6555844d,7c842990-1a93-4a03-a11b-db3d1e78ec47,wallet,1315.84,completed,GB
6c064466-363a-447b-99d2-553777aed5f4,b5ab68e7-3343-4c42-b06d-a03bf414f5af,credit_card,571.23,completed,US
cbe2092b-f04f-4caf-9f1a-ef74c7dc4dfa,284449dd-21f5-4c8f-9761-1c15460ff7c7,credit_card,419.2,completed,DE
4ad08439-0916-407e-a8ce-252735fcbfa8,74d45e2e-6f7b-4a78-94f1-5a2d14610339,debit_card,860.35,completed,NG
e71bad93-dd98-477d-991b-1163f06efe5b,e9e0f869-5afd-4446-b767-844721b4fad8,debit_card,155.26,completed,US
921ff597-9c9f-4943-948e-097351c78231,6d86d0fa-75f9-4cc7-a8b8-2259b9edc2fe,wallet,2427.47,completed,US
a6786102-d641-4e04-9217-ab901a65949b,f1f360c9-80ca-4177-bfad-0e64cd8daa7d,wallet,496.77,completed,DE
bc8eb550-4016-49a4-9e63-9c9e6baa5bb3,d14aea0c-80e8-484e-a409-e5cebf351241,debit_card,703.58,completed,US
35cf1aac-bbf4-407b-8c83-dcf33d38fa1c,b1638548-a480-49f4-a7d8-12ca2f8081ea,debit_card,310.08,completed,US
95b4c946-cacb-42a1-aa44-b5cccba8671e,b374932f-af44-4877-a49e-e8bcb8358bb4,paypal,501.95,completed,BR
ea590973-8de2-401f-bec1-ca56162312ea,07e71301-a7b6-410b-84b9-52e87fa51646,wallet,388.61,completed,NG
b5309d2e-2214-4c3d-b846-cd6812d477e4,905abeeb-6acd-4068-8b22-a8ca4233ec2b,debit_card,400.78,completed,NG
a1d8b2c4-9c49-4442-b585-69a6a26f19fd,ed04da61-0795-4717-ab2e-6e47edcb4667,wallet,1207.14,completed,US
adcab02e-7b51-44f9-b9aa-3808723954cc,83c588e3-d833-449f-8fcb-82383544568e,paypal,207.88,completed,BR
620027ac-f838-4930-8d72-2119e1d1f13e,8753e9f2-df6e-4c1e-b900-17c30a6227b5,credit_card,1685.06,completed,IN
46eb3ab1-6196-466e-85b5-dde53fe709cb,3daf33f5-a2be-4a3a-940a-5f089f218875,wallet,522.03,completed,NG
53689d67-b43f-4581-a8ef-d9de0328b022,b39b7c80-0b4f-4458-ace8-76ede94cb720,credit_card,168.57,completed,GB
58d6e2f9-a2bc-49ae-9912-e06b3094071a,f8f62033-c074-4565-8552-a4b559255575,debit_card,236.25,completed,US
4ba32058-5643-4b27-86ce-be5178f22d45,73baa7ef-b05e-4256-842b-72fd1fd780bb,wallet,335.58,completed,BR
8bbb90ce-3eb5-4dcf-a407-6411077f1d2f,cfd4fc98-a434-4fd7-924d-a27d89c62777,paypal,165.46,completed,DE
a4e3c25f-5eff-40cf-acef-977f690b30d7,3750103a-5895-4136-ba61-f608f1297592,credit_card,74.74,completed,NG
92a6ca5e-9566-4a2d-95d6-edaa5e0bfd19,5b7ff0ae-1f90-42c1-9801-061e74e1e66f,credit_card,633.84,completed,BR
1294fc2a-3dbc-4823-993e-a3f0988ca2eb,86b8c4e9-61d4-4a0e-abff-0e6b4d8aaa57,debit_card,618.39,completed,BR
31881af9-2822-49af-abd9-9c3a1c1564f6,3035db2c-ae2e-4931-8b74-d21a99fcadd8,credit_card,182.85,completed,GB
9fd04eca-320f-4d96-81f0-cdf27968a590,f5d89773-8500-465d-8e08-1d242258efe1,wallet,520.41,failed,IN
a0f436ce-8e4b-4a91-96c1-0beede1473f1,b3fc8532-d3cd-4b44-a50c-de42333943f4,credit_card,2631.28,failed,BR
60e87144-8b3c-49d5-816d-9aaba11864c6,577019bf-847f-4935-a14c-c67a63d4ce45,debit_card,781.62,completed,IN
6d595d73-7d29-435f-ba68-52c4f15486af,90f9c9da-7967-4b5e-8c50-efb07bd58c6d,paypal,79.84,completed,NG
4038baa0-f8d9-4ac6-b32c-a19a4e119932,7185f1c4-1591-411b-bd55-be144e972427,credit_card,177.9,completed,GB
609cd676-0280-4bfe-bb99-f71a13d47076,0dc32b26-4064-476d-8eb7-94711d41b132,paypal,109.46,completed,BR
de2fdcee-706c-4ff9-a972-09e61cbb0fb4,5944cc2e-7f8f-4d33-8088-51263cf30da5,wallet,38.91,completed,BR
c875de52-d292-4ead-8bf0-e81e45034d33,3be729c7-b905-49ec-a782-a73741756cca,wallet,805.4,completed,DE
3e37bbff-730f-4d59-ae94-e04f302767aa,e75ec6cc-8cc3-4867-a4fc-6217238d2e5b,wallet,1579.93,completed,BR
20caed90-0c26-4d40-9dcd-87c6374b5b5d,67283089-81bc-425d-b722-2ed705dcb2e5,paypal,51.64,completed,BR
1f1b11b0-39cf-4793-a4d3-fa353b4d524d,6d80afd7-9fb3-46ad-8958-d9cf18314873,debit_card,601.42,completed,US
1f1b8746-fca5-4034-9853-83bfb7a7a1b3,3951b4a7-a8fc-4377-95bd-567bc6c449f8,credit_card,232.72,completed,NG
80de387a-c76e-495d-9d61-f3574cabed0a,5f7fa87b-901f-454b-8cb4-dc6cb8fa0924,wallet,284.51,completed,IN
58a11e34-a4a5-4f13-a09f-917e961e607d,037f492b-b807-4e75-b90e-b6aed84a499e,credit_card,261.15,completed,US
6c565eaa-b231-4faa-ad15-d46bc496167f,59a36f3b-0ab4-41f3-aca1-9fdcc645daee,paypal,660.14,completed,BR
2edf27d8-caf9-4dc9-87b7-65c0d65b731a,83636926-f66b-4ecb-ab6e-737984aa9c2d,credit_card,399.14,failed,DE
e32acde4-d213-4d7a-8427-c32d294cc405,5dad0828-3905-465e-a191-5cc8f94c82d8,credit_card,228.65,completed,NG
c2f49609-38a6-4843-8673-0ccebab56f14,6b7c417e-3dab-4854-9f09-3bc5ba71cffb,wallet,2145.05,completed,BR
eb0189af-4ac3-4689-8a1e-c10eca5ff001,45682e63-5e4f-4404-877b-4835ff2231be,credit_card,370.55,completed,BR
3d8e6e45-5e40-4c1e-b2a5-10b9893552ca,d08badab-ae7d-4bf6-87c1-1715985f3aa6,debit_card,469.1,completed,GB
abfee9a9-a92f-4199-ad95-049106bd0d0e,c8fbe51f-27c9-4f91-93ad-312e02916a7e,wallet,1269.69,completed,NG
a432fb1f-6778-466f-9745-56c5f322e535,c74d2dc3-5da1-4a02-bebd-9e18ae4212d3,debit_card,631.95,completed,US
d222da82-638d-48c2-a1a3-fd30c3a6f1a7,e3dd7ad8-c8f0-4c92-9456-97ff22801f1e,debit_card,152.98,completed,NG
5cc1fd3e-e2ea-4eee-a95e-901b37d669e9,e8dc64ae-5ef5-4a4c-bb49-a20f80fbef4a,paypal,208.49,completed,BR
76518021-980e-40b8-934a-2642e42452b4,8f2f66a1-fb48-4642-a61e-e0cc7a10ccfe,debit_card,60.77,completed,BR
a4b9e744-bf68-48d0-805e-0ff26b0d1994,57ef77f4-00ef-4f8b-9cf9-57e8ddcea396,credit_card,86.8,completed,BR
69131f31-b54c-4c33-9979-b5516c3207da,2a0f7846-b4f9-4a54-830a-db564339df3e,wallet,1113.99,completed,US
1455a8cf-60bd-45e7-8e15-7b68db5be340,8353bd12-e980-4fbb-9a41-eede6aee6b14,credit_card,466.89,completed,IN
20ff7971-ede9-468c-9a58-853da0f8b246,268964e0-29eb-4d4b-b1dd-e4eb6e117b23,debit_card,411.23,completed,NG
41bfa1bc-f270-4690-bd15-853d4c829f08,3312c90b-c28b-4fee-bfcc-cd90b6fddfc0,paypal,492.57,completed,BR
0cedad28-3b8e-4965-b2d0-1c35e9ce0c5a,72627175-1693-43b2-9495-1709c75f8710,wallet,104.5,completed,DE
9c885c5d-7931-46e5-91aa-4b5609901798,41a7e771-7461-4dd5-a489-b8f01871d964,credit_card,153.43,completed,IN
ad6ad6b2-8af1-479b-80b7-bdce4a6b0b30,f390f99f-b7f8-4ae7-9357-413535756cef,wallet,671.14,completed,NG
1df61d70-43c7-4e26-9237-dbaf66170d2f,7dd8ec75-4f87-4a97-9853-3398b92819f6,credit_card,2557.7,completed,US
8914c4b5-0b4b-4a9b-843e-cafd8c2b496c,aca55bc5-2119-4905-8baa-143fffe67ede,credit_card,408.28,completed,GB
9dad62cc-c5db-4e18-9db2-e692acf28d47,ca6ac6c7-d0f3-4c04-b1b4-44552c6b745f,wallet,96.43,completed,IN
3e5bbaa9-efaf-4a5a-b6ac-80c23795d9cd,a9c16eed-03e7-4a00-871b-1a41b798521a,credit_card,77.57,completed,DE
e683c862-626e-4b35-a010-96e5677b1180,bc032662-eedc-4825-8d10-9430cab53b88,wallet,334.92,completed,DE
9f5e38b8-3793-4b94-abc3-cd1695575c9a,5807260c-d67c-4feb-954f-67bae00b9b6c,credit_card,1129.02,completed,GB
12b5fe26-68ac-4099-8906-f395ce015b5f,c93a813e-a66d-432c-86a0-f4a9a794c22f,paypal,2241.56,completed,IN
d214bb44-c284-44b0-8216-31561cb1a927,883b6555-2298-4115-bcfa-32c2353e466f,paypal,22.77,completed,DE
4e90bd3d-bc19-4527-a320-ac35321a490a,f4858daa-96a7-4668-a6bf-d7e9c0bb5b71,paypal,310.3,completed,BR
a5c0fbbf-c076-4ca5-b5ec-82c5b8330f6a,4a599d36-503b-40c2-bc45-5693965bdc16,debit_card,22.77,completed,GB
51d020af-8d4b-4814-bc64-eebaf2feacbe,a350f0c6-1ac0-461c-aeff-f40796ac0202,wallet,1223.43,completed,US
aa47fecf-d553-4ab1-85cd-f0a5f3663fe5,2a10960c-96d9-42fa-a759-adcfe2eeed8f,wallet,434.98,completed,US
118cdb3a-0f65-450a-a7c6-a1bc46bdeacc,6cbac49c-896b-418d-a3b5-0864467a554c,paypal,1196.11,completed,DE
a9386640-5384-4d54-b99a-f5b8c53470e0,e1392903-79b2-4997-833b-6a16aafb70be,wallet,454.44,completed,US
b63808bb-298c-4c60-96bf-da81b380eaa4,e3f46ba0-49ee-4fc0-8b5f-57709e6be32e,wallet,215.82,completed,GB
5798f140-cbe7-4754-835e-536acfdc3556,4e82f8d3-ad0b-47a4-9ef2-7fd17c1bd36d,paypal,2263.62,completed,GB
65fdb17a-0b72-499a-81a5-14b75e8cc777,d0cf13b8-2b24-4a54-a653-276f2580d80b,paypal,94.59,completed,GB
95922a43-d02d-41c4-be90-e5eab1cc97f0,476cdfc8-d2f0-4768-9333-3b26a6604c46,paypal,159.53,completed,GB
3a03f8d3-db5c-4c4d-94d4-d0a5adae358e,2d3192d6-5575-433e-950e-3703e5b3ba91,wallet,371.93,completed,GB
97bacef9-8985-4448-96d1-3cf6224a99e1,2ab0a4ed-83d0-4666-9b44-635ef267e482,debit_card,570.53,completed,DE
4973880c-b516-4e97-a32c-65af8a264ba9,843527ad-627d-4607-8b86-cf8d93820aca,credit_card,651.32,completed,BR
9d405865-3bbb-4685-92fa-c644612004fa,67c84fb0-713b-40f8-aacf-aaaf186e667f,debit_card,1988.9,completed,GB
c56d388d-79d5-4d2c-b91f-41898328a4ed,b0484740-cb9a-4e9e-86f0-1c5a05c43b7f,credit_card,225.64,completed,BR
dad01f61-c73a-49bb-b227-920ccce66182,26949301-8552-4671-9753-a0ce62ee8dce,paypal,251.74,completed,GB
77d9a97c-a921-4a86-bf0a-c2a42c1c8b4b,17cceab5-035c-4e66-96c0-67a606236f83,credit_card,269.69,completed,DE
377dd5c8-5e88-4b16-9e32-c305749199b1,1bb77069-2eaa-4e00-b537-c55c3a6b4d7a,paypal,322.52,completed,IN
6be76f62-3fc5-4e27-a985-bc112abab401,6014a879-57a3-41a1-9ae7-2111d93618d1,wallet,575.58,completed,BR
7eaeceda-7aa8-48d9-a42f-a167f723aef2,77bd42a6-dffd-4d13-9096-4edc90f9e9c3,wallet,40.58,completed,US
a8ecda22-49c9-4427-945a-10599548dfd4,06dfbaea-2f7b-4455-9211-cd0ff7084023,wallet,1279.36,completed,NG
12faaa97-0f7f-48ee-8c23-ecb765be2a33,efc383bd-9824-43c1-8834-38eb2a45050c,credit_card,807.23,completed,IN
75551f16-7d06-4599-82c2-5366fffff073,19454086-b955-4043-90a4-606d9e3bff5a,credit_card,537.53,completed,NG
f22201d8-45fb-4fb3-bb69-1ab0e08eb6f8,62a41515-960c-429c-b32d-ef9af43b5b6c,credit_card,490.41,completed,US
f2b76acb-e051-436e-bc2d-d24b8dfcfdd4,a5c3f9ad-1a3a-4a50-a622-0619e8ba2fa2,wallet,1206.61,completed,NG
c4bf82dc-df7d-4c3d-97cf-136a44ccd967,f1b77662-0f8f-4d42-b71b-f01054f1e3ef,debit_card,236.28,completed,BR
54fec718-6422-4653-8521-c663114096d6,d44bbdf1-4139-4af3-a2e6-fba0fce6e51f,wallet,189.76,completed,BR
28962412-8d5a-42b7-86a4-d5a243e01183,2b550f0f-738c-42ff-a0dc-1b9b400e2706,wallet,511.71,completed,DE
674164c2-bf41-40ce-9383-96c056b06efa,82463c9d-5f92-430b-8fbb-2fc4b4e1caf7,wallet,535.36,completed,DE
4dc8f00a-e812-4237-82ae-2972113e1dd1,fff956c8-5957-404b-b5b8-52cd80c51135,credit_card,675.24,completed,NG
72c6a93c-31d1-4a5a-bb67-1700d7d42cf7,7f7c6009-f5f5-4971-a5d0-acea18986517,paypal,1106.24,completed,BR
906f45c1-0248-4ed3-80b7-d324f511334a,5bf5e936-83fe-43d6-9084-8a7192e4fec1,debit_card,856.4,completed,DE
746f0600-213a-48d0-bb82-3e680dcefc8b,8de30caf-e25d-4e46-ad0a-1a5272832a31,credit_card,912.98,completed,DE
95d255bd-07ed-4eb5-827c-487bde4b4caa,b2ab97b9-2826-46ce-9d9f-f3c233368128,credit_card,1964.45,completed,BR
b3867af9-7951-4225-bf17-22d4b92074cb,fe8c8328-7a5b-468f-a0c9-8fcd60282bcc,paypal,254.5,completed,DE
130f1532-34ba-4936-bc92-265b7ca164e5,c60abe05-e36f-4256-9efe-4fd22bd2f240,credit_card,377.29,completed,BR
35b5e305-b0de-4d5e-acd1-ab558c0e7cb0,710bb6ad-a95a-4f0f-be63-cdffd63243a2,credit_card,578.3,completed,NG
5b70fb72-4d0e-4763-88c7-3e9ace95fae3,1ff3700f-de69-4f62-b067-c454f75e603b,debit_card,1055.43,completed,GB
7df624a9-cc77-4a0d-836b-4be70136dc94,f3a4817d-0415-4847-9689-5738cb5fbc9c,wallet,544.98,completed,GB
a74eae5d-cf5f-49fc-84b7-7766e4415c25,8dbcff17-e650-45bd-bd29-fc62601dc98d,paypal,294.88,completed,GB
55dea3e3-251f-4454-84cc-8904fd682e42,483acb3d-d9d8-4b48-8cd9-03eb76fa4638,wallet,269.58,completed,US
545e11d6-4666-4330-9801-809b6aff2aad,692a0343-44a5-4314-90bc-8f101e41956c,paypal,17.36,completed,DE
33e059b7-682c-4bfa-85cb-e5cb780283aa,110330ec-020c-4079-a2ca-b221a3278f42,paypal,238.28,completed,NG
271246df-3d0e-4eed-951f-15f07fff1322,0d89e848-14fe-4059-a348-7198dc0279d4,debit_card,166.59,completed,IN
77e6e450-2531-4901-93bb-d5f7342b2ddd,236b9bd3-1bbd-441d-83eb-88f4fedd059e,paypal,70.55,completed,US
baf392c3-9f5f-4659-bf41-c2f0fa38ae7d,d6fa53ac-a434-485c-81fc-ab511586e3f9,debit_card,480.02,completed,DE
3bae1160-f4dc-4363-8d94-0e36c7cd2c37,996b36b0-ab21-4eb6-b0e1-7bd1da019849,credit_card,115.14,completed,NG
2163b513-31fd-4432-aad8-72e3d59984e0,f8de8f00-ca12-4302-b783-52ee4f84d15f,credit_card,83.75,completed,DE
4671087a-61b5-4654-af2e-85dc1c3123d9,bef01732-2353-4407-a602-f81f1766a14b,paypal,438.34,completed,IN
637c39b1-d141-4107-bc26-be9580592116,12dba5b3-3bd5-47c8-a42f-472f8047d811,paypal,910.54,completed,DE
7990cc01-0710-494c-93db-3e1c5b59faaf,5e256eed-26ca-423c-ab12-1f2f9845f32e,credit_card,232.29,completed,US
218c0b5b-d164-4ab2-9966-e1086cfa3f5f,e8d02352-d99f-48d8-b8c2-ab18b0509508,paypal,875.58,completed,DE
a2e227bc-c200-4ae6-b85d-955d8cdce389,1cdd1faf-dc68-4a0e-96a8-662c212f59cd,paypal,607.83,completed,BR
cd06bfb4-85a6-4ef5-8a42-aaaf5dcf9bc4,1fd4f6fd-2b70-443c-88bd-7ad4a8b9f879,debit_card,456.64,completed,BR
e6265294-23f2-4d13-aada-b380c386bef8,930eb805-e7ed-423c-94b3-012896306ce3,wallet,426.52,completed,GB
f060110c-bdf5-419b-80a6-86ac72b35a26,2af166d9-f8d3-48cf-8c23-0618eaa4eb5a,credit_card,469.52,completed,BR
61b90d3a-219e-4b78-99e5-471f41b61cce,ecf4aa7e-b462-49ee-bb6f-06966b175a8d,wallet,329.72,completed,BR
4050e0a3-6e37-4e1b-9dbb-6a916a092aec,92026ae4-fe0d-4ef9-a4db-71a476432e78,wallet,163.66,completed,NG
a47bd567-bb24-4492-8a8b-b743e4d40686,b6f755c3-f13a-4ec6-a3dc-da13b5918cbd,paypal,354.27,completed,GB
429722bb-6626-4f71-b684-053ad7f4644f,89555a16-98bb-49a4-aa69-be1735a058af,paypal,171.79,completed,BR
0112b746-cd71-4006-9f34-9cdfdfe9fe8f,41132cc1-366c-47c6-97d8-c86650f211f1,debit_card,205.89,completed,GB
ac2f30b4-577d-4a34-9e5e-e6536080eb5e,2fb55949-aae1-45fa-933f-b089a9bef9e5,wallet,1956.88,completed,US
994762bc-4a05-4d36-b28f-f113fe982aec,65926ce0-148d-41da-b7e9-50792b9ebe24,credit_card,573.71,completed,US
212830e9-d823-4214-b33c-01fcb0127772,4e2681f0-d80c-440b-96a2-6ae754aa15db,paypal,778.62,completed,GB
2bba90f3-263f-41cf-9d10-eafa8e7f9a09,e4529da4-1f99-41bf-93b7-e76973abcc95,debit_card,279.38,completed,NG
a0d9ca34-93e6-42ce-a3b3-ad684e7d7dfa,ab808d5e-5e07-4bb2-a783-4cb666961a00,paypal,751.71,completed,DE
3c6b3b96-3e81-495e-8fcf-47f6a51fb418,59db03d7-c54e-41a3-bb58-74eaca4794fa,credit_card,207.81,completed,US
11e67b06-15f2-4bbd-ba02-577f540df0b2,2a226947-41d6-4e17-b170-dc1d86da59d9,debit_card,145.41,completed,NG
0e9575c1-54f1-43dd-b75e-2632a583221d,34b7ccb9-3eb9-4e37-a67e-bce935fac214,debit_card,344.39,completed,GB
a714e3cf-7144-40a3-823a-56df83a326e2,5217c8f4-ea03-476d-b0f1-674032d2a3ee,debit_card,675.34,completed,DE
b8a4a720-2807-4d3a-810a-bc7e5a266ee2,44bf6bc2-cb69-48d7-b566-5d9e99746867,debit_card,323.22,completed,IN
c0b45c9b-5d27-41a7-8001-16dafb0b8767,2c3940ef-7dbd-498b-8e08-adcea126e00b,wallet,152.96,completed,NG
f11e0d31-6544-49a0-9251-09713d4b3db4,e82a93fe-597d-4148-a735-3a115000c73d,wallet,373.65,completed,DE
bca4563f-1e39-465e-8399-d2e688439590,8d71ee2a-9fd7-4f16-98f7-9978a5ed4ac8,paypal,456.63,completed,BR
156378c7-0d86-41d4-8e6f-9f0d4a2d62bd,ff0d35a3-93ed-4415-b211-39c2acbdf515,debit_card,380.75,completed,US
c6357e2d-46d7-4a03-b993-08ead3f348bb,233bec0e-0fdf-4ef7-8fa8-14c1fa60f4e0,credit_card,450.07,completed,NG
d74a063c-40ba-4129-ba8b-39dc0e6f2bc7,320a809b-985b-421f-9517-66b18c06acaf,credit_card,211.44,completed,IN
0e466e43-4752-4cc9-9744-130111d86d87,81468837-ef68-41c9-85fb-200f5ef0bb41,credit_card,115.96,completed,BR
513c57ea-b6a8-4dce-a955-ee9e7fbf7d23,f9ecddc3-0a90-485a-be85-762da6d143a0,debit_card,122.83,completed,BR
b76ad349-5280-4fbb-961b-1b6cbb37d58f,079b374a-4367-4d04-865d-7e0a5b73847d,credit_card,365.75,completed,NG
00b9ecad-8687-4456-9c7a-e967d3ac9c23,cdcfc99d-fe71-44e0-b774-ec376421e0a3,debit_card,153.68,completed,US
684066f5-a5d7-46ec-b0e4-2a1f6e014be4,f30dacf9-a997-4e60-8aa3-26a85f6183f6,debit_card,407.83,completed,IN
ce04385a-846b-40e4-88f9-f80d86972fb7,00c6353a-a87a-4cc8-a7a3-f42cdc048885,paypal,304.84,completed,US
2120f2b0-2ade-4ecf-abc6-b7accbc560e3,a3030967-8092-4038-a753-5381182c4b49,paypal,381.08,completed,BR
224a971b-2cad-405c-b35c-e40d0a01ccdc,b3168ae4-50ab-4b90-bc37-4ed980dfa035,paypal,218.08,completed,NG
1e17b105-4839-4275-bd5b-22b3584183c1,268e3c85-3f70-482b-afbc-6856eec707bf,credit_card,125.57,completed,IN
882049af-c80e-4561-bd95-002a0b72f8a3,5fd22622-74d0-4a43-a5b8-d442108a6092,paypal,344.17,completed,DE
c24d26ec-da6a-4692-b368-0ca7273182e0,c098d43d-869b-4da9-a5df-c8e6e643e31f,credit_card,419.22,completed,BR
45aef11f-8045-405f-8a2a-d7ea1fe9dd2a,eaf5e533-fcea-4aca-a7e7-20b79f054e0e,credit_card,367.27,completed,DE
45d0eb80-4497-43e4-94b5-e8dfc940e524,83c84bfa-95f4-4f34-a105-a5876fbc87ea,paypal,212.49,completed,IN
762ccd15-5414-4630-b482-64bf3ca7e7cb,0ae95142-7525-4341-ba7e-75d69f68ddf1,debit_card,48.99,completed,US
6dd4e899-23ce-4614-b204-483bb47c6cb9,52db8f5c-ec3f-4187-af43-b418e7f9c66f,wallet,399.7,completed,US
cd6e44d9-6e5b-427e-ba4d-2a4b97d5dcad,5b68c718-6089-48ee-b4a4-b70524adf00b,credit_card,710.73,completed,GB
2c69ba19-d35e-4b08-a595-2245329437c0,058d3a5c-39c9-4ee6-ab55-4b15d11335e8,paypal,183.44,completed,BR
d9496ade-f122-4222-bb30-8c3d10615f90,a4e5311b-86ca-48b1-8e50-9d50584c5c01,debit_card,2177.15,completed,DE
4b50c90b-231c-4aab-8e87-82c56d1e24d5,d6cb0908-191b-43ad-ace5-5a8e6a07bc3c,debit_card,177.24,completed,NG
107bb5c4-4512-4587-babb-1a93e2c6c368,5a6fcf88-4b8b-4593-9d8e-0d18d36e48c5,credit_card,474.3,completed,BR
09918eea-93f4-46b3-b1bf-2e2fd2aa3c2b,ff06822a-0abe-4bcf-82c2-be95bd4c1bb4,credit_card,673.82,completed,NG
87f64a47-6501-4edf-91b7-ac0d53dec024,c16117ec-9f12-4ffe-8cb1-4b7da2e0aa20,paypal,822.5,completed,DE
27389494-1d3a-4a32-bf9e-6895054a081a,e2ba5e4e-9ed2-46ed-8a64-1651434c0d39,debit_card,100.69,completed,US
59a693b1-c0cc-4bd5-a37c-be3e2f5cf5b8,7bdd9c9d-c71b-4c10-b715-5c76dbeaaf5a,paypal,500.62,completed,DE
c0aaa39e-1586-428f-9e3c-0b3c05dee09a,19dd75c5-c84c-4b3e-8dda-98fba117a0b1,paypal,776.18,completed,NG
88910095-9b7c-4de5-9e08-a52a39b66040,9b6e7893-06d6-4271-9ca5-b784d599e2f2,paypal,398.66,completed,DE
6f20b853-aaaa-4f20-87e5-537a665e6002,828d68f5-ac7e-40d5-a1ac-7965874745ae,paypal,390.31,completed,US
5f1ff054-beb8-4c42-999d-4bd83088c4bc,47ac494b-8ed7-4c6e-bfc2-2aa9300b2d21,debit_card,465.39,completed,GB
616459bd-cec4-4986-a672-655d55d4714e,a78636d9-deec-4c5b-a505-3a7c0817dd76,paypal,895.24,completed,IN
3f76048a-bdb4-4e4b-a3a0-dd8d5dfb5f6b,15a64557-f5ef-4e0a-be67-51f829235a73,paypal,160.73,completed,US
5ffaf8df-94a3-4a5d-b0d1-e0f518ef7d1d,10f85167-6601-427c-bbbe-697a44fee977,paypal,1702.78,completed,GB
81bad8c0-355a-46e4-a656-90d7e6772b24,9c6b4f7a-e623-40e7-8390-395259b27155,credit_card,438.23,failed,DE
b0854545-7ac4-4f3f-8048-8003fd9f2536,41dbddbb-8539-4dc2-97e0-d3ab740a7015,paypal,35.19,completed,GB
26a1b6df-be86-4337-9414-9f968e592536,3dd5e74c-6956-472d-a5be-b541d4e954e5,wallet,732.95,completed,US
3e1b2ac9-d2de-403d-936f-95a233c01092,19ba79f9-c08a-40cb-b464-34f2ee32b33d,debit_card,580.0,completed,IN
