customer_id,tenure_days,total_orders,total_spent,days_since_last_order,churn_risk_score,fraud_flag,fraud_score
8ec9e01dc8cbd31897a2f2116c5fbae4,25,0,0,25,0.961,False,0.0
35525a882b83a865080254c1812945f9,72,1,672.25,55,0.609,False,0.0
494c6658198b47787205a06421bb9403,22,3,1095.38,5,0.251,False,0.0
9065001c21c6240da6fa642651772e60,111,7,2352.88,13,0.164,False,0.0
000c8bdb58a29e7115cfc257230fb21b,102,0,0,102,1.038,False,0.0
9801a2c53e40c68803158742466ad09a,24,1,8.31,9,0.382,False,0.0
06cb9de4265f5e18327a1e4608a1c85c,82,2,757.62,17,0.235,False,0.0
5988cee3152a64b959afb5a6eeb87a4c,33,1,13.73,21,0.536,False,0.0
1c22aaad9006505a301a9d51b64f4c9c,27,1,414.96,13,0.466,False,0.0
9164cd45afebaec2d61200f8f51fee45,75,1,8.35,22,0.349,False,0.0
2561161bc52cafa1be6e80ed9c92c9ea,24,3,2141.62,7,0.286,False,0.0
cad6e6cc5d7a8620efda1f8310fba9d1,20,1,35.61,4,0.317,False,0.0
02a6a137ef7fe2414c9e14fc4d060790,23,4,1841.88,2,0.179,False,0.0
ff80f08b2a6a87e84a28bda4613f99bf,27,3,1270.97,3,0.157,False,0.0
3b885932732cd5252c8243102ab7fc79,105,0,0,105,0.962,False,0.0
dcdaced133f33e9651ddfe73b2350156,342,6,4822.37,40,0.13,False,0.0
99e41e69b60bd63edd83935499523063,26,11,8833.77,0,0.039,False,0.0
cbc73c75d15c7292a3defd556c710b2a,47,5,3038.93,4,0.111,False,0.0
196a0e7f3563c9de2605b2a753983846,30,1,485.13,23,0.614,False,0.0
07f61caa1c9e850c14e94854cec87545,547,8,6582.38,48,0.072,False,0.0
023f426e28a212b8328b41649a2b1a05,37,0,0,37,1.041,False,0.0
23e5f7d84dad8339f627d75ac90e2d43,206,1,438.92,53,0.363,False,0.0
91275e7b1847f102954b73d856b4eee8,22,6,3536.94,1,0.045,True,0.611
b55a113bb84fc10eaf58c6d09ec69794,375,2,468.71,252,0.551,False,0.0
e486555873e1947a1de7b1ff1e8c3554,23,4,2886.82,7,0.227,False,0.0
c95ec87a7dc2647f779aed4452ccf819,308,1,265.24,98,0.402,False,0.0
713de21fd33b1ed45f482d7ba22d51e2,25,2,424.68,9,0.357,False,0.0
339f6d44a550afdaf2a4a9a29d091d16,22,1,1070.54,16,0.598,False,0.0
04b718d93b254329e7dbdbe026e85301,32,0,0,32,0.95,False,0.0
decc46797b7d5c2c0146cc3e93720aaa,59,3,1787.26,4,0.105,False,0.0
b134d1fbe77d00a8e0a4ce9d855ea927,27,8,2606.93,0,0.09,True,0.762
73a0200d198dbc7022fbcb361cbef7f9,43,1,173.48,13,0.425,False,0.0
d8c21a391fae9a2f8f784c3c25ff5f85,36,2,1054.02,27,0.54,False,0.0
6b7e1090d106aaee31d5ed12d2bbc2af,29,0,0,29,0.982,False,0.0
a84b054411cab9cef6857aeaa4763426,40,1,826.75,23,0.497,False,0.0
51c79069e6b841c2dcda39aadd3180cb,25,5,1603.2,6,0.227,False,0.0
1964f2b215ebb68671d893438e974b0c,55,10,5979.96,10,0.137,False,0.0
627d075513dade14e0fca3b59dae6614,20,1,349.79,16,0.672,False,0.0
42d2b957a53f0240c81dee35a2463059,174,2,1819.0,79,0.385,False,0.0
7e5561ad5c5a136c9768371b733462c9,38,2,1037.36,15,0.387,False,0.0
4a665a3b72a99832d62015e9721b1cac,57,0,0,57,0.984,False,0.0
22ff8c0cd3d7471e6be7c4b5fea955c8,61,0,0,61,1.047,False,0.0
035f60af6e7d7f78470e9443be08d339,50,2,624.86,32,0.528,False,0.0
0b7604941dd811e84ae22ca3b90a49ff,29,3,1738.98,5,0.19,False,0.0
6f65f19c2dcfcab8b76b2fafb5b840e1,21,4,3062.26,1,0.108,False,0.0
272d474dde8221c368c57511d9150215,49,4,1632.23,0,0.112,False,0.0
fc0a613c6b9b23d3720b4f8878e1210d,27,1,485.83,25,0.739,False,0.0
b8c37ee810b38c416022e1c9f51e740c,27,1,192.43,6,0.336,False,0.0
60d23aecbf66b7f5058003a86e89232b,96,4,1548.42,25,0.195,False,0.0
0dc0731aafd5659410244092b0dc7d65,57,1,440.97,12,0.341,False,0.0
9e6890852705a77f9e1ad72395131f27,26,1,362.02,11,0.429,False,0.0
7cd7974c9f79f75b77f323878ef87f43,27,1,82.96,10,0.38,False,0.0
340152332a04149987a705602615f0d0,30,19,10208.61,0,0.0,True,0.813
8f1b15e134107b88557c55167040c6b3,30,3,1077.19,1,0.088,False,0.0
4e22af73a91ab5ed077a5f8033ec0f5f,26,1,6.62,4,0.265,False,0.0
3c34090736785a45dd8cbf536ad289c4,22,5,3273.1,2,0.081,False,0.0
d55417a83a73d1702b43988e63f0731a,31,4,1704.25,6,0.205,True,0.582
7b436cdf595907b9b0b142e8177c0072,209,4,2395.38,16,0.136,False,0.0
1a2aee05f48e80d4107ff223a9e4657a,51,0,0,51,1.039,False,0.0
34f0b37e89f9ef4768bdd233630f9b62,139,3,1648.93,46,0.3,False,0.0
7da3054afe371affc14d26cc2cc04358,44,3,1826.57,4,0.12,False,0.0
cdbeeb59bf23bb27eba2b6a8dd4b9e09,26,2,1092.01,7,0.261,False,0.0
f51f170e51593c5e550ef7ae616f1517,38,3,2167.58,26,0.497,False,0.0
abbc371b080d0e55bc3f40c244b1172e,20,3,2000.64,5,0.261,False,0.0
ebf40c0db4fe06ddd15a7a44238c986e,26,1,1546.63,22,0.698,False,0.0
e8b52a437e134cf2dcb5dbb93b29d0d5,31,2,1761.03,27,0.634,False,0.0
9c7601f15a64084e0e54df80e188eaad,41,0,0,41,1.021,False,0.0
15721972ad68d86dbceffb155220c7ad,48,1,64.26,18,0.458,False,0.0
196276c2651ca4783688aa741b72d540,33,5,3167.78,4,0.106,True,0.568
3030f6c7798037acd63d5d7e359b3f0b,32,0,0,32,1.034,False,0.0
3574bc798156f406b12f377bf3fdd381,24,1,228.4,18,0.617,False,0.0
760caff27799b863021f2591c828dad7,34,0,0,34,0.977,False,0.0
68238c59076a730633bd2e71a08bdf95,137,1,793.7,47,0.4,False,0.0
483ccebb9c42ae89d35740fadc153835,75,7,3032.23,6,0.138,False,0.0
d7683e45563133abe09d19dcb663200d,23,0,0,23,1.026,False,0.0
273fff5a1d5e0ffc35f76b3fe3fb2516,21,3,1135.62,7,0.273,False,0.0
30cdd9eea2b6192b8fa65c9ff5e59acc,36,7,3258.31,7,0.126,True,0.642
297fab71cc5569457eceb1d47ef3f497,46,1,615.02,27,0.534,False,0.0
587b326ba3bf8aa4d3e50fb1f38ea79f,28,7,3255.18,1,0.118,False,0.0
c1c7632732a487b1221e7bfb627c575f,82,5,1999.38,4,0.09,False,0.0
28345e4479fbaa6c278e0f64546ebf96,63,1,464.55,60,0.811,False,0.0
945a0478f858996b861b5c9b1905e56c,50,2,1099.41,24,0.469,False,0.0
184997aab6012d21021017a525de5206,24,1,436.21,2,0.286,False,0.0
bab95efa50d554d4dcd26377e1b467ba,24,1,345.79,9,0.468,False,0.0
1293c51162aeb8fcc29d498ea820f6b5,20,2,1137.83,11,0.414,False,0.0
5331278432c1d2f87ce463412a344d1e,25,5,1788.01,12,0.352,False,0.0
637c2caca17c2bf9fe41e50a6fcec9ed,34,1,479.65,20,0.516,False,0.0
e1eb483ba2db6d6845f4b546e32c646c,97,2,916.32,26,0.269,False,0.0
ea9412f324bd34513bad100b6b6e8297,21,1,95.93,16,0.608,False,0.0
fb1756887ae59c1b0efe8d0544d94815,31,8,3129.48,3,0.092,True,0.722
cf01f9dc838bee15dc892d87f879fa7d,45,3,961.33,6,0.183,False,0.0
282ebddb3e85120b1652204758fc332b,23,4,2402.63,2,0.172,False,0.0
e5eff1e54c132bef74c934de830a14ae,53,2,685.56,15,0.254,False,0.0
b68693bf3295ad9e895d2adce45deb7c,35,4,1385.62,5,0.185,False,0.0
6cf79118c9f8d0f9658313a4a6e14ee7,25,0,0,25,1.016,False,0.0
df718da6faedf01091e3a94dd8793ac6,48,0,0,48,0.986,False,0.0
8533fef411165ea5df3fe583670a76cf,20,2,976.51,0,0.182,False,0.0
774efd8e5cc822162e0af7311d81f5c1,63,2,701.43,2,0.131,False,0.0
2a914bdfae6c0cc612a51e479acc0128,68,0,0,68,0.993,False,0.0
ad91c910f921bc5d7b7cb140cd0d2c2a,21,2,1346.6,2,0.167,False,0.0
928abb7e0e74f50a0b0136df20196cd1,31,2,1404.25,0,0.171,False,0.0
05105abc98016eb044d450d5e60de1b2,23,1,295.45,15,0.637,False,0.0
f48a9bdc7d38b43bba4082517ea1bc07,280,1,270.01,39,0.329,False,0.0
9d317acb1c32146e752981044c0ea5bd,36,2,2135.78,2,0.155,False,0.0
4a362420541051d3d4055a777681ccbe,20,5,1736.52,2,0.169,False,0.0
0e0d3aed77ac2e3746c2ddc3101e3d43,25,2,1198.12,19,0.582,False,0.0
f0697e6813b23d285c3b3c8c50002fc0,96,2,1030.12,6,0.215,False,0.0
729e9d3fa93475add3ea25424e83e1ad,33,0,0,33,0.999,False,0.0
b09f1bff1aff13c997af071602bc048b,76,1,225.76,31,0.443,False,0.0
120f875c7db31f3a391a0feacbe05fa5,50,2,478.58,21,0.385,False,0.0
937f16b584dd395ce455ef468322b27f,791,4,1256.55,370,0.381,False,0.0
b88274bc5ea463278efaa456c2b8ee73,42,1,877.1,2,0.254,False,0.0
be2cff6c84f1683300337ecd499992e0,242,17,6272.98,1,0.0,False,0.0
92d6a6df2cf2d6e2fa89dc1d28164c98,127,4,1972.08,31,0.188,False,0.0
bf8369db656fa05eb3d26a4c74a13a36,44,0,0,44,0.963,False,0.0
57d2e3a4c3b277bea367027f105f1c02,57,1,670.85,5,0.266,False,0.0
86d1b878456bce15bcc9c4848207a785,35,0,0,35,0.982,False,0.0
81332bd0a95775e25469d45e070b8e65,87,1,356.85,30,0.39,False,0.0
26a2b0baec2ef2e226f1297de4b6a86f,38,3,988.73,8,0.206,False,0.0
b7cb5cfc7e208d22aa17ef640f487d7a,133,2,397.43,91,0.505,False,0.0
a6f2e4a9ff6fdb7626039136dee62c4b,62,10,4237.29,1,0.055,False,0.0
c42d503ed3de454cd24b5d1508bcf5b2,34,0,0,34,0.95,False,0.0
7bf1c59401206e31a78523077f3a1144,25,2,838.84,2,0.139,False,0.0
4ebfd10a85099b098816cbbca0604b59,25,1,562.52,19,0.688,False,0.0
759d68713a15c3b9a52b377694b94efd,46,3,1648.2,6,0.19,False,0.0
f6ce59662fa24ba7ccc289430b580a7e,67,0,0,67,0.972,False,0.0
cc438a8c7120027da70eafaf8c3727f8,36,2,501.79,4,0.206,False,0.0
df43e0b1c6f257e124883561c1e53ace,45,0,0,45,0.975,False,0.0
3fdc39171d444e1a1cd4da98ac2e4adb,26,0,0,26,0.951,False,0.0
239eca76b80e32a2d564284842d7ba44,21,3,4106.13,10,0.34,False,0.0
52b8fc428690f8974a3d3ff3a162f7b7,26,4,1995.03,11,0.3,False,0.0
9a8809085c8feb9360f282fba0a6d87e,26,1,357.08,14,0.569,False,0.0
dd8c586651f9232e473ad86cf89c143f,27,2,1058.45,11,0.378,False,0.0
d647ac91ff870deee189d7cd0cbf2380,38,3,3680.74,27,0.555,False,0.0
8fd232dc0c1648e549e2811728f6076d,22,1,127.31,21,0.743,False,0.0
8f74bd69c228697504acd82dc22ed019,24,0,0,24,0.977,False,0.0
4274c9d2313a7fbac9703456d8a788f3,53,0,0,53,0.98,False,0.0
c45221bb4573f66bdd4daf43fe2d4b3b,55,3,615.18,26,0.372,False,0.0
14debbd298c3b01daa32cef625668068,21,4,2851.35,0,0.05,False,0.0
a54de86aa4370cc93031bb4e99d436b0,30,1,98.58,14,0.489,False,0.0
f5859580b427853d3230f857fd8c1439,38,0,0,38,1.034,False,0.0
de038e601db2bbdb12a1ab691a58f7e2,31,5,2399.09,5,0.178,False,0.0
6b3b92110c5adfe4a1334369d1ef2533,24,1,212.11,2,0.238,False,0.0
1130878bf821f0b682431f513494c5f4,31,3,1192.26,3,0.165,False,0.0
d6735445f2f7ba25a4c7fe937c24bf70,142,0,0,142,1.005,False,0.0
26c62200e28fe391637570bea7abd9c5,41,5,3046.86,8,0.227,False,0.0
3d7fb21a86fa49b9dce2ac0814d6dc22,53,4,1474.28,10,0.172,False,0.0
1c3e4aa255e596013fc2b6dffc8041bd,100,4,3987.44,19,0.205,True,0.623
2aa9325eab1676f4d62830f004d67a34,66,4,1414.83,3,0.059,False,0.0
f1acc2f42f829576480ec437ff5e236e,29,0,0,29,0.989,False,0.0
ba58671cbf108397a73d8b85e57a4869,20,0,0,20,0.991,False,0.0
94b39aa1097125d918d16bbe14331074,28,2,561.09,20,0.606,False,0.0
81814a8a85ef3b0cace32bf039a7a31c,64,1,190.26,35,0.509,False,0.0
30a8328a39c99665deea9fe8954e8339,99,1,1184.57,73,0.677,False,0.0
17d7f3a57687a59fdf418ccc22adc301,257,3,1428.95,72,0.225,False,0.0
87a2388f0ca83070c02e32cde2e18fa8,31,1,346.0,27,0.719,False,0.0
cff66352965782fb7a921a07600f271f,62,2,609.04,7,0.2,False,0.0
71200e5ed443c22e1df3cfe1e053c07c,38,3,1997.67,13,0.313,False,0.0
312f3a7159f8ae9a13199d7fbc53d1c7,43,4,1562.92,0,0.099,False,0.0
536dfadbe03a1508f0300502ddb0545f,24,2,2756.96,18,0.632,False,0.0
341239d242c4e123125d42e14b7132b6,24,0,0,24,0.951,False,0.0
663a02b5b809485e2e0a1db9a6003146,32,5,2539.94,5,0.124,False,0.0
5e65571d0f33dc17c099484ae3f25a4a,20,0,0,20,1.0,False,0.0
4cc24e44f98ce556d647948ae2d27cc9,28,7,5626.73,6,0.223,True,0.598
7febafa06d9d8f232a900a2937f04338,51,1,311.75,30,0.531,False,0.0
0b3dc7efaafb0cf78a4796d42fa8d74c,30,1,588.0,12,0.489,False,0.0
e5d46317b6efaf96ecc28f78ac4ba3bc,23,1,2039.17,21,0.71,False,0.0
95b4b60a728bff942c8bd59a43effa33,33,9,2594.66,0,0.044,True,0.605
c7a2cdaf9d8bf3ad353e055e39024bfd,22,0,0,22,1.031,False,0.0
23d79f5efab47bee80aee4e351829b74,45,1,503.2,7,0.277,False,0.0
029800f459300049c50c59dcc4244e44,20,1,115.05,10,0.525,False,0.0
97d007095d1f9c6c5dbb15c3c1aecf5d,30,1,500.62,28,0.798,False,0.0
6ac6902b78ed854e42f75c8e25234e8c,39,2,1503.55,0,0.131,False,0.0
53ce59821e6c5041654f61c58e99bcc2,20,3,1246.18,4,0.254,False,0.0
67fcfe4915b93624867d350b8191ff7b,47,3,524.2,7,0.221,False,0.0
55a269f324455e78349e7b9b7e7e5911,22,2,1551.62,1,0.192,False,0.0
e145a017a309c275c23443e1240c7547,33,2,3567.61,14,0.406,False,0.0
9d86d7101600d743968f3ec5a17d577c,20,0,0,20,0.964,False,0.0
fa2f184ba76dabae9b5cd4c5f711b228,29,2,519.59,0,0.138,False,0.0
0cbd5dfde4c06bbe2960d2c0c95e5e7d,24,1,89.85,22,0.72,False,0.0
af4a4064051073083caa2b1d8e2e6ced,27,0,0,27,0.999,False,0.0
9ccbb5f759db041b2db8359d71c0547f,65,1,458.19,14,0.337,False,0.0
dc7993c491aef54414c4ff0a5be472ab,29,1,114.19,3,0.239,False,0.0
fa2b68fd80b323901db1473bb98ad68f,63,4,4004.58,19,0.214,False,0.0
eb3c04f545e10b9e1c89a7db0051a334,88,1,1358.71,38,0.414,False,0.0
661bcc412eb64f26a12a5c0c46cbb449,25,3,3051.67,7,0.224,False,0.0
8b28d6ec6f6a9124310e82e5a55f35de,21,0,0,21,1.038,False,0.0
ee301c76bd2b939da9740c6f5eb280c6,20,2,559.79,5,0.266,False,0.0
6cc5f19513662ec401e8ebbbe399ed06,38,2,1418.21,22,0.484,False,0.0
8f601c7d9263ca954656792b02517b3b,1500,1,1913.17,1221,0.729,False,0.0
42b73a45a3b9a668a96d93f02bc62144,28,0,0,28,1.043,False,0.0
fb0a15a8972216e692289f886fbe75e1,47,0,0,47,0.997,False,0.0
912a41ed4b2200e0ac7b5ea1ef1c433b,70,2,297.12,54,0.551,False,0.0
63df651d5e8adb6a0e4baeb66a0eea37,48,4,2023.72,6,0.199,False,0.0
113a92a64bcdd41586ca217144478362,64,0,0,64,1.022,False,0.0
0fa3dfc9b8012e55a6e11db4d8a82c4b,241,3,1622.33,47,0.25,False,0.0
ea59601b04db675d7d502dd6a8bf0ae2,24,4,3335.58,14,0.47,False,0.0
379634bbb8d01b2b2c91db9cfc4655e0,20,2,181.83,0,0.144,False,0.0
b171945c68776b1434cf56b06c6e41a5,22,0,0,22,0.98,False,0.0
374026021639ada6e97c12b31a997a64,22,2,1302.83,11,0.397,False,0.0
005226be8d5b972d0f72b4e8a79f322b,50,0,0,50,1.017,False,0.0
c29bc878f4400d62f9d33ddd8d13236b,39,2,2058.17,13,0.367,False,0.0
8961b4ca2c5aceb7a78ea72c6e0c840a,24,4,2428.9,0,0.041,False,0.0
5a6012519d0cf9a2103bd2170a81b833,54,2,802.24,27,0.424,False,0.0
32fb60e2ce6a1f62eeccbc2d33046072,67,2,1818.92,3,0.151,False,0.0
3fc63a1cff1beeaf62fff26f695de143,23,6,3092.74,6,0.232,False,0.0
ecfeb27fe4efa25d282d1c252e203fee,43,0,0,43,1.011,False,0.0
7247db1739364b45ac4fcd830ffeabab,63,1,885.52,0,0.167,False,0.0
1145616de76e14f4e7fd5452c2be149c,22,18,9545.08,0,0.021,True,0.88
0881442e3b9a9a2e65938b30e0598eb0,83,0,0,83,1.006,False,0.0
8d9399ba84c5c3b8d7952f8700845209,324,1,1050.85,140,0.468,False,0.0
40c4c308279011b2e5b85c75579f415d,22,3,962.59,0,0.095,False,0.0
0d4393a1abe4dca62098942cc50ba744,20,1,505.53,10,0.531,False,0.0
35e8b4c2a64acb75f3bf063d82a8478b,27,2,467.02,17,0.485,False,0.0
9b05b38d7d9ef19a89815c217b30fd37,51,2,657.66,15,0.289,False,0.0
0890bfbe7e7ce34f5ead1f48e41e5772,281,3,1398.67,1,0.139,False,0.0
cc117a146f6e56e036afcedbd420c0e6,30,4,1366.86,13,0.322,False,0.0
860251114960c25499acca49949b1f12,56,4,1046.99,2,0.095,False,0.0
08b4c336c9d41a15dfd9259c6ad8c93c,21,3,2147.34,13,0.51,False,0.0
6995203f8a5ddbd2fad3a9df1e099a51,53,5,3994.66,10,0.215,False,0.0
756ac4f4c1bfd6e7c652e37e33254dbc,45,0,0,45,0.997,False,0.0
0beec065ce2d16d3a8dbb22b87cf4c43,21,6,1724.61,5,0.163,False,0.0
037a72c77c3565c6e41ac0607c797b08,68,2,569.56,0,0.172,False,0.0
3a653a41f6f9fc3d2a113cf8398680e8,97,0,0,97,0.97,False,0.0
c9c0c82af514e815fa47534f71113ebe,42,0,0,42,0.958,False,0.0
d0e87d00021530383c16452a39a393ba,22,2,1915.7,13,0.451,False,0.0
b2664990a1ac9e250d98ff5c615c3276,622,0,0,622,1.046,False,0.0
0e58d0234d25ec72a22396e55e223959,71,1,188.37,66,0.748,False,0.0
527c6fbbe85cdf78ff1645e0a71e266f,28,1,283.73,28,0.786,False,0.0
2cc0f5affc2ccbdacbbc6c5e88f5f059,31,2,1752.91,1,0.202,False,0.0
89e3027de49c3012858cfeb7f5a34f59,29,13,6963.83,0,0.038,False,0.0
87a7c3090f96d9da963125a0d7f8193a,35,1,219.15,6,0.308,False,0.0
a50381d8ac7b457ced2071af9ef0caed,28,0,0,28,0.981,False,0.0
1a39704fa1459528597c7e52f99e39d4,96,2,650.05,89,0.671,False,0.0
51123d30e274aeedc27ae7f4d1abed14,84,2,2815.89,14,0.195,False,0.0
3c631f7224998f22c0fa884a2e04e39c,21,1,353.23,12,0.495,False,0.0
f9ac86b4993a6e2a48758cb47d808712,297,3,2942.41,25,0.108,False,0.0
9af871b776e8c4ce28cc3a468ec98de9,46,0,0,46,0.987,False,0.0
b8c927d19fa13d8669e620e03902bf68,87,2,1489.73,18,0.238,False,0.0
b99ad02f5d0dce8edaed40e36fd4d71e,55,3,568.19,47,0.599,False,0.0
3420ecc1371e17140c73a1dd148b7390,32,3,1672.98,17,0.387,False,0.0
f102240598836332442c455abbcecfbc,60,2,335.15,33,0.512,False,0.0
1aecc1804f168ed275ad536517843133,330,0,0,330,0.999,False,0.0
b9fe8c4b5fbad9389aa5f425561a2786,25,4,1406.72,4,0.174,False,0.0
3f43c86453d02badf9c09a8149b620d3,79,3,858.02,4,0.137,False,0.0
dd1c379f2ec5f2fcadad957937de8d1c,38,4,2772.22,2,0.116,False,0.0
dbfd0ee98fac0d9b4f109a2aaed48093,34,2,541.84,1,0.152,False,0.0
05d814587e80f2e2846c144d4fb511bc,32,1,142.34,20,0.529,False,0.0
d5b838b5c341f1957cea18610d054ac6,59,4,1841.5,8,0.117,False,0.0
b0d033df9e6ba67e76b3cd09ea92d506,25,2,1078.96,12,0.452,False,0.0
0ee46c6eaf5a0a46aecad04306ae65e2,98,3,1264.5,7,0.174,False,0.0
e84b5b350485f100868b2f719f2d9158,87,0,0,87,0.972,False,0.0
9e1a43ff4b344d86253ffc4afe5fb870,21,0,0,21,1.035,False,0.0
01daeb09de8f07882ccd4319ffbc4693,118,2,1372.3,1,0.14,False,0.0
4cbdc0f2029c78a012c400623a82e55f,25,11,7246.14,2,0.116,True,0.91
397cc6f362ce814681a6d95e3b9cde2c,33,0,0,33,1.026,False,0.0
4dbc9e60ee79f8547f8a3fe7f3d02fd1,43,2,1415.29,19,0.393,False,0.0
c3ae72f7fe12701be16e17345697d359,29,3,1771.56,2,0.144,False,0.0
0f13e3bb90bbd8912d57145479ce4839,20,6,5053.0,10,0.365,False,0.0
223ab530d4126650969ce8bc7370a21b,97,1,147.62,42,0.448,False,0.0
1b18bc689cd5f83c4c9e84c5150a07fe,23,1,477.47,11,0.444,False,0.0
f25f4335773e57531fab383b2a86d978,24,0,0,24,1.003,False,0.0
77f990b8b2cae027e436e8b74a1e7d68,75,1,558.46,5,0.277,False,0.0
5b424d5287408acfeb03ad7fed722545,28,2,755.82,6,0.235,False,0.0
a7b3ee56a66877702d89d6e6d8ecfa59,117,0,0,117,0.965,False,0.0
ed5b0d9aa093cc966424056ec8c10c4c,54,2,1430.81,27,0.472,False,0.0
b310264264a53605778ac08833bd5514,26,5,1420.64,0,0.03,False,0.0
a2c403630a8ed427bb5d0b3d0f170f68,20,0,0,20,1.017,False,0.0
7649b15c0f9e10a06fd969de050553bf,235,0,0,235,1.01,False,0.0
c4727b31f6dae15654a8a097c91abe75,21,3,980.73,9,0.318,False,0.0
2ca8ef8560c5cd0f9ddb65d1b1b51380,57,1,258.32,21,0.408,False,0.0
08995ff3d56d1423655c3b21cebe06bd,34,16,6291.26,3,0.109,False,0.0
a62f1ea95f3b1031c7cabb98f147aa27,65,0,0,65,0.995,False,0.0
470a8f2e1dc7b277e4625f23039c6f84,53,14,12539.09,5,0.049,False,0.0
996d5fb8a5736b0fea622c72fc1026c7,47,3,2489.83,5,0.208,False,0.0
f393ee789889eff3f65907da221fa79c,35,0,0,35,0.968,False,0.0
fd44c522241326d803458027362ebca9,74,0,0,74,1.02,False,0.0
4dbafcb931c678dd5ba9a20ed4f01f7f,21,1,678.56,17,0.676,False,0.0
4c9f7850ecd8952525191c444fe9079a,24,1,182.85,4,0.254,False,0.0
296d0b2c6acccdf4d6727b20e1f9f4a2,53,1,2703.12,23,0.456,False,0.0
76464fcf73d60dc8e2166448bd23a1bb,27,1,344.44,10,0.408,False,0.0
2d4df3b94e4c56fb47d7fc7ec065a612,41,2,733.63,33,0.581,False,0.0
3f31485edb88c756d5163cdcea80d7ed,34,1,329.85,17,0.512,False,0.0
e1a5b21153987479299c92d5c8b1ee1a,37,3,2065.62,13,0.334,False,0.0
6bb68e803ab5d836c7bdb0c3d3281953,31,0,0,31,1.003,False,0.0
324b9a2e37fc2ab928a842b9429c46ea,62,9,5814.24,2,0.087,False,0.0
4e65032f1f574189fb793bac5a867bbc,27,1,218.01,15,0.504,False,0.0
9749fdb8ed91500eced9e9af5ccdb0e0,54,1,332.09,30,0.489,False,0.0
5ade76c1b8598f4752607e46984950d5,26,1,192.93,24,0.794,False,0.0
0062adafa3846d9f372d8f1bde591b24,25,2,1905.49,10,0.381,True,0.578
fe78f9a2d0726d03ff9fc4307d3fa5df,22,2,1237.03,0,0.146,True,0.615
8dfbc9064378d19ac99a21ac353072d7,23,3,1326.7,10,0.324,False,0.0
ebec19ef82a1e635967cd50a037d41d7,22,1,618.5,22,0.765,False,0.0
1c68b10c39678b2f8a7354ae67c44ef3,37,1,37.75,4,0.246,False,0.0
1bb02eb35385950b5dace2632164426c,66,2,868.97,32,0.393,False,0.0
78c5f76b60a3a2588635aadc70e34df7,23,2,3389.68,5,0.276,False,0.0
77a63731fc358f68a5ce26211fc340a8,24,7,5043.78,0,0.076,False,0.0
af4d3cd0b29b208c971ff6ad78b41b79,34,1,420.17,20,0.507,False,0.0
99172dcdec60d7c00f2f6cedcdab4c3e,58,2,2836.56,5,0.177,False,0.0
3654085ce61efbb9a73d03c7d94a46b4,457,0,0,457,1.02,False,0.0
2b1ff9585b05c73232a93e5440697094,37,2,194.56,19,0.419,False,0.0
bdf7458b78fc3a9cc62e71cb779d0452,26,3,314.9,10,0.314,False,0.0
acd9aa54ba1fb6d537ea8bb1bd65eed2,21,1,322.59,16,0.677,False,0.0
04a710ba27c70647fb2a4ffc6fe48e43,23,6,3364.86,0,0.056,False,0.0
6e74a070e214eca4da1af1d8c10e0b98,24,1,343.34,4,0.294,False,0.0
6c3974f2a296fbcb0aa071279dbf6f24,23,4,1611.69,2,0.117,False,0.0
f94d7c267f1bb6956a0c6c6fef65da8b,20,0,0,20,0.97,False,0.0
42398dee8f2098eec5579129cc1a6f5e,37,9,5420.62,5,0.084,False,0.0
d36fc675519adcbd1e824cabc25bda07,26,2,2427.66,2,0.223,False,0.0
bb6ffa5f9b68665f0cb238ea298092a3,422,1,747.63,348,0.666,False,0.0
fffbf87b7a1a6fa8b03f081c5f51a201,39,3,2130.71,16,0.371,False,0.0
f2b73529bb775e473cdeb67d991cc985,54,3,852.08,29,0.455,False,0.0
0d086121374abc7682c5ec5bc50373b6,22,1,252.94,20,0.751,False,0.0
61b1cf555fffb6c8845d81e8aa44f7e5,108,0,0,108,0.998,False,0.0
cd8738980c3332339baf3e92dd5cb071,35,2,1543.18,7,0.248,False,0.0
a3bf83b50f90eb382d63942a93addf69,111,0,0,111,0.977,False,0.0
79066fb583868e4fdd17fc83a96db5e8,40,2,563.66,10,0.28,False,0.0
7d435b111211b3f34f6995914fdef980,33,3,1660.14,7,0.198,False,0.0
2699b1bdee690329303fb2c0aada1c1b,32,1,33.32,7,0.34,False,0.0
2761fee7f378f0a8d7682d8a3fa07ab1,23,0,0,23,1.022,False,0.0
3e3048f4f31ca9a28f05279f3554c715,20,3,1364.71,0,0.112,False,0.0
2ec68b85269ac7794879aecff0dab44f,211,1,618.74,110,0.475,False,0.0
9f735d60e4d6d3ec348d7bbdb550eb43,34,2,1070.05,1,0.176,False,0.0
4dad028c287475ff2421bdb9c9b5dd2f,84,1,95.93,58,0.568,False,0.0
d6caf670c8bf91aed723f242cafb71c8,30,2,1838.22,6,0.256,False,0.0
ce590a0c44295fc160eca2f1791f37e9,21,4,2200.08,3,0.198,True,0.615
e8a63b5829f45bc153ed838ba9de6c0b,45,3,829.19,10,0.232,False,0.0
ed2e7c127faf8aacf910fb4ecb881966,20,3,175.37,7,0.261,False,0.0
45aa853a9151e2760eaf935622413c41,22,1,1444.52,11,0.543,False,0.0
87cb6f9be6c56d669ec568ee36d1d4cc,39,0,0,39,0.969,False,0.0
